"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"60" -3.0271 -4.324 -4.7585 -7.7956 6.1184 -6.6981 -0.4471 -12.0614 -3.54 7.3989 -1.7991 5.8659 5.2393 -3.0565 2.7786 1.7785 -0.0667 4.4189 -1.1949 -2.4632 0.2756 -0.1815 4.1799 1.8407 2.9891 1.9922 -2.3759 2.8499 3.6428 -7.1176 4.7409 3.7885 -2.5459 -6.5351 -0.3058 -7.9257 2.001 0.8983 -9.6961 4.3859 -3.1061 1.4747 -3.9788 2.247 0.2973 -2.8693 -0.6104 8.0774 4.6964 10.3522 8.1267 8.1287 5.0201 -0.0577 -3.6871 -0.3104 -4.0863 -2.2241 3.1078 6.5825 -6.615 -8.945 1.6198 1.6019 2.6794 -3.7176 3.2882 4.4287 -4.1181 -1.9131 -2.4336 -2.6186 3.3631 0.8782 -0.4801 -5.6257 1.6497 -0.1857 -1.6559 5.2963 -3.9181 2.1792 -5.6784 4.184 4.0229 -2.0469 -1.0549 -9.0737 2.0521 -1.3427 -4.3117 -4.1602 -2.2225 0.9635 -4.7695 -2.9942 4.8428 5.9003 1.3472 0.8745 -4.1032 -5.8868 -4.1162 1.1615 1.4487 5.2039 3.7907 -1.0949 -2.4958 0.8532 -1.5101 8.4729 5.8304 -6.1134 0.5463 -2.1186 2.9383 2.7904 -1.4391 5.1877 -1.7084 1.2152 -9.3528 -1.0367 -1.1644 -0.4814 -6.1608 -5.5242 1.7693 7.121 0.7808 0.025 6.5056 -2.792 3.8728 -2.5549 -2.1639 -10.5847 5.1069 0.3342 -1.2055 0.3417 6.2221 4.0438 2.0409 -1.6868 7.6564 -6.8005 -7.9689 1.0003 -1.8897 -2.6574 -9.3446 1.665 3.4129 -2.3095 4.3645 0.677 2.8426 1.3474 0.5296 -3.7577 0.3454 2.5842 1.9609 5.0289 0.7396 2.1288 -4.9339 5.7804 10.6409 -1.1326 -0.5892 -5.1357 -6.7311 -0.6571 1.2593 -0.1523 9.9678 4.3048
"61" -7.1634 -12.4247 0.834 -2.4779 3.6809 -0.6513 3.3472 1.5582 -4.6542 4.9919 2.3858 -4.7 -5.8425 8.8419 4.286 0.9962 -4.0601 1.8112 5.1427 6.1201 -1.0471 5.9593 0.4728 0.7627 -6.9225 -1.0231 12.8148 -3.9089 12.298 -5.1989 1.8383 0.385 -1.9571 -1.8304 -5.3573 0.3663 -4.8653 -4.538 5.3221 -2.8375 -4.7833 -11.8941 -2.8552 9.1326 -2.3388 -1.3841 1.5182 -2.595 5.0276 -2.0991 -1.8666 1.4173 -6.0132 -1.5236 -3.1223 4.2429 -0.6093 -4.0906 2.134 1.3978 1.4044 -0.8474 0.6649 2.1289 -1.2557 -2.4806 -0.1599 -3.5431 3.9903 10.2913 -7.1619 5.7481 3.8359 -2.3798 3.5693 -9.5847 -4.1415 -7.5434 -1.4718 8.9579 0.983 -4.057 -6.1467 7.1009 0.7888 5.978 3.1382 2.7579 -2.3316 -0.2289 -0.6768 -3.9927 5.1441 1.4355 4.2048 -7.6487 -4.2578 6.8816 3.9344 -6.5402 -1.879 -5.0743 -6.7487 8.0314 1.0884 -10.8187 2.6466 -0.5453 0.8667 -1.9355 -6.8489 -0.6324 -3.3865 -0.3717 -7.807 -8.765 -4.1732 -8.5567 -3.2119 -1.45 3.1232 1.5114 -0.8094 -0.9192 4.8122 4.6021 -2.723 7.7451 0.0816 1.7404 -7.8809 -8.6957 4.3558 3.7534 3.4572 0.624 -4.4589 0.2899 2.747 -12.4886 7.6499 2.2586 4.4773 -6.8322 2.0626 4.091 -4.3312 -4.585 -3.3989 1.9903 6.1646 -0.4043 4.8735 1.7138 2.8703 4.6456 -6.4429 -9.0495 3.0308 1.0472 -4.3701 -7.507 5.3688 -1.0369 -3.5013 -6.5974 10.7658 -0.7456 -1.8276 2.6315 5.0779 1.6236 -0.7973 1.3513 -4.4014 -2.1958 3.1781 -2.7291 -5.8552 -5.2638
"62" 10.8176 2.2986 -4.0221 -1.0763 5.8296 -0.582 3.1694 -6.1194 -3.4123 -1.1776 -4.6512 -2.3849 9.3192 -1.2553 0.3404 4.1431 10.0961 1.643 -9.6703 -1.3141 -6.9646 6.6679 5.8739 4.0902 10.3868 2.5027 -9.7344 1.3724 -6.0068 2.8209 -3.8895 2.1217 -3.3725 -10.2873 3.0459 -0.5101 -3.45 -4.98 -0.4919 5.9414 -2.2344 2.9541 0.407 -1.3436 0.3277 3.1096 -5.3924 4.5324 -0.8558 -6.8834 -2.2793 3.549 0.8154 -1.2017 2.8016 -10.7491 -2.1829 3.5244 -2.7257 -4.711 0.9273 -5.7385 -5.7143 -1.5258 2.1158 -10.8827 -3.3524 -2.2915 -8.4207 4.8504 -1.7148 2.8652 7.9206 3.0518 -0.3553 4.2364 6.716 2.3225 -3.4261 0.395 2.8891 9.5246 -1.8872 0.6832 11.8624 -4.0447 4.392 -0.5385 1.4395 0.3353 -4.2285 -6.442 -9.2825 -3.3706 -1.8164 4.5212 -2.3685 -7.5845 -6.5089 0.6795 -1.6419 -0.2627 -2.7329 0.7506 0.1027 -1.8812 1.7235 1.6461 -1.1816 -4.4543 -1.8878 1.1061 -1.7 2.5974 0.6417 -1.6525 5.9538 10.2744 -4.6896 -3.9712 -5.0971 5.1824 -1.5604 1.0885 -9.6664 -10.8453 -0.1352 9.2402 -3.9076 -0.9974 2.87 -5.5654 2.4543 -5.4239 1.7428 2.413 -4.3859 -2.3606 -2.685 -0.4826 -1.1846 2.0851 3.9531 3.9349 3.44 5.8946 -2.2809 0.0547 -4.218 -2.3611 1.5494 -5.1886 7.5418 -5.3379 2.6859 -7.0117 7.1521 5.698 -6.1008 5.0835 -1.9218 -3.8189 -1.0192 -0.4656 -0.8178 3.1503 2.8932 6.6919 -2.8598 -5.7509 -4.1534 2.9163 -0.0259 3.6144 -5.4505 -3.9802 -0.8735 3.9766 -1.7803 1.9095
"63" -0.9411 -0.7212 1.5763 5.1039 2.0197 -1.4912 -0.5496 8.7426 -0.8229 -1.255 -6.2971 -2.8236 -5.4728 6.3616 -1.9742 -1.8055 -0.8842 0.904 2.5433 0.5491 0.2333 -0.112 -5.4 -1.1505 -1.5364 5.3979 -5.8861 -6.8697 0.6617 0.7559 3.7739 -5.8551 6.4978 3.7971 5.593 4.126 8.4629 -2.7066 10.2188 3.4569 4.1987 10.7097 -0.7599 5.9509 3.7828 -9.5416 6.2564 -3.0205 6.2258 10.2207 -2.8233 -6.9136 3.0856 -3.4018 2.7205 2.7396 -2.463 -1.3748 -3.7419 -7.5602 -1.7748 -2.3625 -2.1646 0.2379 -6.8675 -4.7911 6.5976 -4.0067 0.0111 5.3485 5.8989 0.0718 4.7251 -0.5113 -2.3999 4.8469 2.2795 -5.0476 -19.0481 -6.5448 3.082 1.0587 -3.4928 -3.7323 -8.419 -3.1181 -4.6939 -1.7309 -9.4091 -0.2743 7.5219 4.1506 -0.1505 2.7489 -5.738 -1.3211 -5.2244 -6.2627 -4.8969 -8.3492 4.8411 -1.4269 -1.9249 1.9719 3.649 0.9767 4.1654 -2.9598 4.4489 -8.4282 -3.4498 -2.1216 10.1347 4.4423 0.469 1.2902 -3.9556 -2.6896 1.1193 6.7816 2.2773 -1.1804 -0.7082 -3.3344 3.3396 1.817 4.3079 12.2952 5.0297 7.3023 -4.7023 3.1457 6.7215 8.8255 3.9883 -1.2364 -7.3748 3.5292 0.4557 -4.3238 7.2922 -4.3272 -2.7114 4.7539 -6.0604 -4.7485 7.0835 5.8909 -0.5522 0.1724 -3.145 -3.7939 2.375 7.806 8.2966 -6.8623 1.3649 -13.6427 -3.7629 -0.5773 4.7616 14.1369 -5.1102 6.7452 1.0515 0.7556 -4.9628 0.4592 -0.7027 -3.6033 -12.8617 -0.4873 3.8867 3.5544 2.5558 -1.0763 -2.6801 -1.6495 -1.82 -0.0504
"64" -5.47 -1.6217 -4.3727 4.5616 -14.8867 -8.4677 2.7841 -2.0918 -6.5259 -4.1202 0.3528 0.195 -2.5803 4.3787 -5.3933 -7.2067 -0.9193 -1.4463 -3.1985 3.4084 3.0195 3.2106 -2.2111 -6.7454 -1.753 0.1515 4.5002 4.1149 -7.6491 -3.5068 2.8807 3.2365 9.2934 -4.0528 5.8863 3.4369 0.0438 0.7645 -1.1385 1.1961 -0.5369 -1.0503 -3.2294 0.4182 1.6505 6.8838 -2.7368 -0.9253 -1.1428 4.4318 6.3962 1.2958 1.7682 7.2166 3.4743 -3.4394 0.2139 3.5412 -5.1098 2.6512 7.8303 1.928 -6.5176 2.5982 1.924 2.3549 3.9791 6.5006 -5.6966 1.4197 -6.1104 -1.58 -0.4047 -0.4308 -0.9438 5.434 7.7168 -2.1568 3.3408 3.9817 -4.8619 -10.8202 0.0586 -3.252 -0.4041 9.8269 -0.613 0.7064 -3.8304 -1.3771 -4.2568 -1.3218 7.5246 -6.0554 5.1216 -8.0832 3.4671 -5.4775 -1.0433 -3.3501 -5.7858 2.2037 -3.728 -2.7145 -6.5367 -0.9228 1.7562 1.1875 -6.3649 8.2376 -2.4689 0.1309 -3.509 -3.228 2.669 0.689 -2.6136 3.4694 3.9002 5.7076 -3.0006 -6.4632 -1.0702 -3.4532 -2.8639 -3.7902 -4.6881 5.0843 0.5534 3.1458 -1.6842 -2.7562 -3.1861 -4.0765 6.9303 0.3807 12.8444 -6.7765 3.3744 -3.4449 4.5671 -0.0608 -0.6041 1.6069 -7.635 -7.7356 -0.5394 0.788 3.2475 0.643 -5.7276 -2.3142 -0.4529 0.4337 2.5209 6.1232 3.664 -0.7088 -1.6016 -6.0276 -9.3116 1.2031 0.2157 1.5378 -3.4333 3.8477 -0.4547 -8.4077 -0.764 3.5416 -2.7912 -3.4332 -3.5285 -6.5274 3.9661 4.8427 2.7531 -0.9648 -5.8866 -3.7092
"65" 3.9315 5.8988 1.7084 1.4737 0.3013 2.7256 3.3283 4.574 2.9229 -4.8046 -1.0703 4.0356 2.1383 -8.5967 -2.6102 -0.4222 -7.22 -4.6619 3.1609 5.3568 -4.1175 -7.6614 -0.7095 -1.0217 -4.5369 -0.8588 5.4975 -6.4565 -7.0739 -1.3655 0.1976 -7e-04 3.0074 -4.5717 -6.8165 1.7263 2.1548 0.6468 2.2563 -0.2358 -5.7243 0.7954 3.8007 -3.9135 1.1912 -0.591 -8.1536 4.9268 1.506 1.6582 -2.5926 -2.0349 -2.7333 2.8185 -7.4456 2.0094 -3.2859 -1.5043 -0.6895 1.8334 -2.4705 -0.4926 4.4553 -6.9557 -2.1731 -10.0748 2.6409 -8.5236 0.5392 12.5881 1.9658 -3.1101 -5.672 2.2179 4.294 5.701 -2.6991 6.8973 1.5095 -3.0871 -6.4002 2.1964 5.4794 -0.433 2.3401 4.3148 0.1447 10.6826 8.0601 -1.3678 -0.7747 -8.3544 3.4265 3.5797 5.5654 1.2468 -3.607 -3.8395 -0.0207 0.4339 -3.8661 -10.9939 -0.5595 9.5174 3.1413 1.467 -1.7393 -6.0126 -3.405 -10.1282 -13.5307 -3.0859 -3.8789 2.6634 1.7488 -3.2651 2.7439 -1.4109 -3.852 -1.336 1.7209 -0.1509 9.8132 -3.2318 2.3882 2.9731 5.0936 -5.5881 -4.0302 -0.9441 3.5543 -7.4795 1.2014 -8.3533 4.606 -2.4346 9.5979 -6.9707 4.1808 -5.6355 1.69 -4.0717 0.5004 7.2562 0.0568 -1.375 -2.4112 -2.9963 -11.327 8.7109 2.0932 -2.3295 -3.8366 -4.0172 -6.7863 -3.3686 0.8546 1.4388 -2.8689 -1.0611 -3.7062 0.6849 3.0698 1.0646 0.0955 1.4989 0.21 -3.389 -4.2322 3.2564 -2.3647 -10.2057 3.873 -9.0174 -8.0669 0.0056 -4.4096 3.1345 0.2537 -12.7416
"66" 9.2716 4.5948 -0.8224 1.749 1.9286 -0.7083 -0.0761 9.9186 3.1164 7.2934 -12.129 -7.7592 1.8292 -2.9305 -2.6343 4.9689 -2.0234 -0.3241 10.9866 9.8084 -5.8622 -2.0181 -3.3488 5.3116 -6.7409 0.2682 6.7202 -7.4499 -0.8516 -4.4696 2.0039 -3.7156 6.6025 0.0223 -6.7709 0.9714 6.6968 -2.9579 1.3337 -0.2228 3.0481 8.9744 -10.0107 4.3586 -3.3209 2.0304 5.3759 -0.5691 -4.1627 -2.8963 1.9157 1.4592 0.7511 0.0938 2.7465 11 1.3292 -1.0406 -1.789 4.4859 3.4003 3.7751 1.3844 -3.0735 -4.2258 -0.5106 -10.3689 -7.9959 0.6974 1.4328 0.4982 -1.0174 9.2574 -6.0893 -3.288 3.8562 1.5241 -0.3573 -1.3579 1.7083 -4.6676 -7.8891 2.8004 6.6334 8.3594 0.5427 -10.8803 1.71 -3.8467 0.7592 5.1976 -6.4448 -2.9621 2.8445 1.4299 -4.1089 -7.5702 6.0008 -3.4321 -1.2346 5.0004 -4.0077 6.3197 -3.9092 1.1488 -7.6366 -2.4112 9.232 -11.0085 -3.0456 2.3179 4.1971 -1.7341 -2.5601 1.4327 1.2328 7.294 -4.5218 0.2398 -1.4856 7.6693 5.0454 8.1881 2.6509 10.8477 10.6591 5.1039 4.5397 -3.3842 -8.8744 0.1085 -2.9161 7.2801 2.6084 -2.3126 9.6153 2.3837 0.6926 1.0118 -2.0789 -3.6895 4.8848 -2.7288 0.3676 -2.4954 -2.8201 3.9613 10.5541 -2.1957 1.8623 -3.7773 -2.3689 11.3755 -8.6352 -0.9505 0.6352 1.7115 -0.1334 5.2575 5.3088 9.4776 -0.2191 -9.2747 0.1445 -2.6087 0.5567 5.6311 -0.3269 -7.3578 0.1741 3.426 2.8133 6.7716 6.1439 4.9048 3.0153 9.1569 1.1532 -3.8383 4.5055
"67" -2.4467 2.4223 5.5433 -5.4633 2.3967 6.3199 -0.8385 2.0978 0.9233 -1.0914 -8.2983 0.3534 8.0046 -5.3466 -4.4508 -2.3941 -7.7439 -2.2554 -9.2956 -6.0228 8.4164 -14.1677 0.2217 -2.6595 8.2287 -2.6715 -0.9635 -4.0685 -4.5718 -0.2904 -5.4563 7.0106 2.7578 -1.5504 2.8917 0.918 -5.3394 6.8896 -5.2067 10.2128 -0.924 6.0445 -1.4654 4.1103 -2.0594 -3.7717 -1.778 1.5825 -1.2148 -2.055 4.1499 0.8662 10.4744 0.8196 -1.3406 -8.9192 1.4514 3.458 -0.9348 -1.3559 8.5071 -0.9966 0.2833 1.484 -3.8811 -4.9875 -3.4909 2.0708 8.4806 -1.6962 -3.5992 1.7374 3.67 0.9714 -5.5354 -3.1731 1.7311 -0.7727 3.4137 -2.4872 -0.0532 -0.9444 6.9507 0.7715 -4.3316 -4.697 -6.6799 0.778 1.6043 -2.986 8.2972 7.9401 -3.8409 -4.2422 1.3415 0.2914 -3.6644 0.2727 3.1083 -2.8997 -1.8001 0.253 -7.5037 -0.8851 2.4708 12.1357 0.5561 7.1101 5.1193 -10.001 -5.7241 -3.4828 5.0311 -1.9225 1.9953 5.1573 7.5793 -4.5436 -6.3452 -4.6459 1.5956 -3.1527 -7.1571 -2.9045 -9.549 -8.697 -2.9083 2.6135 0.8448 2.5932 -2.6886 -9.026 2.072 3.0324 -2.7205 0.5233 -0.977 2.8614 -2.6629 -9.8678 -0.8804 -6.5695 -6.6584 -1.7405 -0.2617 -0.1008 -4.6756 0.8312 1.8894 5.48 3.1272 2.9002 -3.3852 -1.0111 -0.5297 -4.1725 6.9533 -2.7636 -2.3544 -3.3975 -10.7202 1.5831 1.5392 -7.9158 -0.5583 -4.0912 -3.7369 -0.4186 3.8408 -4.8856 -11.4197 0.8297 -1.0864 0.7624 1.87 -2.5835 1.7295 -5.2521 -7.7284 6.1119
"68" -3.8814 -10.6035 3.1713 -1.0181 -3.5818 -8.0577 -5.544 -4.1366 -7.2416 -7.3917 10.8108 7.6852 -4.421 -2.7172 0.909 0.7539 4.0787 -7.1454 -2.8389 -7.943 -7.2492 4.4572 -4.3248 -0.5762 6.5343 5.5619 4.3751 -4.2999 -2.6947 -5.5938 -2.5466 5.5551 -2.3001 -1.445 0.9474 -10.2367 7.3441 3.0802 0.8727 -4.2172 -5.0979 4.449 -1.6098 3.5177 4.3865 -0.9521 2.2474 0.1479 -4.4027 -6.9379 -5.3834 3.7022 11.1241 3.5291 4.5112 -4.9761 3.3241 -2.613 -2.4323 -6.4507 -5.0456 -2.7461 -4.4674 -3.9815 -5.4845 -2.0988 10.7209 -3.461 8.1047 -5.5816 -5.0642 -1.9183 3.7996 5.099 5.4807 2.5985 -3.6008 3.6552 -1.7857 -4.6431 -3.2923 0.6022 -1.7113 3.7361 -0.0083 2.402 3.8181 3.6614 -1.3734 -4.8403 1.6662 -4.9834 -7.496 0.8981 -3.7802 0.8088 -1.6217 0.7341 4.3455 3.7961 -4.1688 -3.5702 -4.7531 -3.0829 -4.1491 8.3871 -3.3128 -0.638 -3.2708 -4.2367 -0.4352 -3.467 -6.5281 -4.1495 0.8403 -4.2216 0.7737 -3.2914 -1.7486 -3.4496 0.8475 1.3393 -2.6799 -6.3006 -4.1834 -3.6249 3.7257 -0.2779 4.4436 -5.1342 -3.4453 -0.9878 -1.8825 7.4925 13.508 2.9617 2.8148 2.0967 9.1959 -5.9356 2.2452 -2.2856 -1.194 -0.326 -0.6343 -2.2899 0.6981 -2.0463 -3.2364 -4.3925 4.6505 -1.5869 5.0423 -4.5433 5.356 -0.6218 11.3711 -4.8171 2.0957 0.0478 -8.2071 3.4368 2.1079 -1.0347 -3.8786 0.2828 -11.1675 0.8229 -0.9864 0.7028 7.3982 -0.3658 6.1618 5.1225 -5.7168 -5.5157 -0.0796 -1.5932 -1.7135 -2.0704
"69" -5.9127 -0.9812 -2.541 5.8896 -0.0846 -2.8851 3.7406 3.8888 0.3909 -3.3674 -4.3038 -3.6983 2.076 1.6863 -0.2672 -2.2788 8.4037 7.036 6.6227 -0.0257 -3.148 7.585 3.0531 -2.3896 7.1734 8.3588 1.5771 4.7202 -8.4099 -7.0531 2.1764 -4.2147 4.3615 2.719 -0.3171 2.316 -5.1951 2.0914 1.4831 -1.5671 1.6514 -2.6762 -5.8097 -2.1471 1.0539 -0.7819 5.2614 1.7536 2.3323 3.7864 -2.3253 3.3949 -6.0208 -4.4109 -2.0553 5.5919 5.2686 5.7588 -2.1038 4.4579 4.0928 -3.6916 4.2926 -6.0911 5.6355 -7.4048 1.4045 -7.7729 -0.5338 0.3705 6.7221 1.3927 0.3499 -3.2485 -2.0147 0.83 6.0745 1.7091 -3.3059 2.7026 -0.2687 -1.9443 -1.7762 -3.0432 -7.2905 3.3372 7.4253 3.8551 -0.2222 6.0254 3.7212 -2.6502 2.8556 -1.8156 2.6852 5.7866 5.4218 0.6718 5.3593 -4.2594 -1.4946 2.4803 -9.5156 -1.6731 0.6567 -1.1349 2.5614 -0.5474 -0.5819 -0.0781 -5.2513 -0.716 -2.0548 -2.7638 -3.4755 2.0182 5.1458 0.7577 1.2528 4.4172 -5.5582 -1.4057 7.7907 2.483 6.1876 6.0351 0.6117 2.5957 -0.6918 5.2088 2.0254 3.3355 -3.1095 4.772 2.5947 -5.6725 -3.7131 0.5631 -8.242 -1.4772 -0.6389 -1.9889 6.2993 -3.489 -1.3112 -1.0835 -1.3774 -0.3514 1.1507 -2.1514 2.163 -1.5838 0.8738 -9.1454 -1.4111 -0.8636 -4.5166 0.7292 8.2969 -1.5962 -5.8823 -3.8769 -4.0244 6.3368 -2.6377 0.9568 -2.8433 2.4997 0.1203 1.8159 -1.7142 -2.7225 7.4139 1.478 1.5118 4.5965 5.6937 -1.7713 -3.0768 0.6581
"70" 2.5317 -0.0861 1.499 1.8484 2.5253 3.5906 9.062 2.5842 1.2996 1.0334 1.0547 -1.3302 -4.2149 4.2002 -1.2254 -5.8304 -3.9327 -2.6165 -7.538 3.7308 -4.7947 -4.4086 -5.1528 -3.8773 -9.6869 -3.43 0.6189 -3.8034 -4.1534 -1.0239 3.7221 1.8645 4.9876 -0.4236 6.5177 -4.7942 -5.4183 0.4518 -3.3179 1.3952 1.8109 0.7869 6.0514 -2.6139 1.7983 7.4636 -0.8612 -3.223 -5.42 2.4063 7.5729 -2.2042 -2.378 0.3325 7.3573 -5.6309 5.3887 0.0043 1.478 -3.0717 5.5059 -2.3939 0.1566 -0.0315 -9.6473 3.8454 7.6922 -1.7686 -9.6792 1.6732 0.7304 6.5858 2.6188 -8.4703 1.8195 0.1474 7.4791 -2.0341 -4.6338 -0.633 -2.1214 3.4472 -0.2431 -7.6916 -2.4513 10.5421 -6.0614 -5.5139 8.1316 3.3443 2.629 2.4251 -3.2498 3.5073 1.0984 1.9542 -4.0635 1.373 -5.3378 2.2339 -2.3496 -0.4057 -4.6259 2.1752 -5.0569 -0.4941 -11.4916 0.4565 -2.5818 5.4993 -1.0695 0.5491 -2.5958 11.3165 -0.9657 7.3487 1.9243 -2.743 0.9494 6.4321 -2.2919 -5.768 6.9724 -6.6585 -5.8565 -7.7702 -9.4853 -1.8631 -5.4354 -1.8724 -2.3623 6.0312 -6.6776 7.8999 -11.3858 -5.352 11.0466 1.7729 -4.229 3.2825 -4.1434 3.4143 0.6517 0.4629 5.263 14.502 2.6773 -3.8447 -6.8334 -1.7207 0.038 3.8061 4.8902 1.3139 -4.9003 4.6074 -1.6034 6.6012 -4.4148 -4.0722 0.7992 -3.5717 -1.2167 -7.4853 -10.979 3.1408 4.5548 6.2311 2.7474 -8.2987 1.8759 -4.363 6.0204 1.8941 -3.0697 -2.9996 -4.932 -4.6725 4.5521 -4.6758
"71" -6.581 7.3376 0.1357 6.816 -5.1063 6.4298 -6.9211 -7.7055 4.1808 -0.645 -0.1768 0.1343 -2.9655 3.6238 -1.9343 -3.3512 3.0056 4.5081 -6.0027 -5.3158 5.6776 5.7863 -5.9281 -2.406 5.3754 -3.3919 -3.0365 1.9998 6.0338 5.0457 4.4022 -5.9709 11.4352 2.5672 9.3028 3.3827 2.0376 -2.3786 0.624 0.316 -1.2068 1.2082 -0.1898 0.7233 0.7787 -11.2445 -6.5719 3.3216 2.9001 -5.6083 5.4202 -4.1231 0.036 5.0976 0.5693 -5.048 3.2319 0.1664 1.6419 -1.6621 0.4057 -5.7894 4.2781 5.5664 2.734 -4.5405 -2.9571 6.7739 1.1557 -0.9857 -4.8639 -2.9314 0.2472 2.0569 -1.6311 -7.0863 -4.7447 2.1178 2.9347 4.6754 4.2427 -2.8441 -4.273 -1.9648 -0.9133 -8.5964 4.0158 -5.432 -2.0582 -3.3724 0.7346 -2.6667 -2.2568 -4.6226 5.3998 2.4592 2.9516 -1.5521 -4.4025 -4.3046 -5.5049 1.1687 -3.4375 -3.3179 -0.5125 -0.8756 -2.163 6.1362 -5.9857 2.7207 2.9138 -2.9566 -3.8232 5.3762 0.9134 -9.4681 6.8569 -2.065 2.4533 -2.1205 -0.3491 -3.3227 -3.3365 -0.1364 -4.8806 -5.5174 2.5535 -11.215 -1.6528 -0.306 2.2474 3.6111 1.0065 1.4305 -0.9271 5.0485 -6.1272 2.9841 2.3066 -5.474 4.7155 2.1523 -4.1854 1.08 -1.1865 -8.3317 0.0134 2.3387 -1.2856 6.8581 0.7339 1.2908 -2.2221 -4.029 4.5446 -7.8522 8.1764 -6.331 4.8751 -2.4528 -4.0602 4.456 2.8108 0.9437 -0.5542 -2.1393 0.1734 3.0807 2.2924 -1.2764 -1.0307 -3.0818 6.4377 -1.5684 -3.885 9.4613 1.2673 -0.7229 0.2979 9.3753
"72" -7.6397 -1.109 -2.0668 7.3959 6.0003 -14.2202 -2.3867 -3.4196 -1.8094 -0.8221 -2.8611 -2.2835 0.1059 7.3149 -0.9477 0.5887 -1.4237 3.5662 7.1577 0.3658 -13.9065 -6.6603 3.1113 -0.2922 -3.8104 3.3185 0.3902 -10.3826 -2.7627 -0.9126 2.2214 -2.7976 -0.6614 -2.3339 0.3869 -1.257 -7.0558 1.4158 -5.3162 -3.5994 -5.8905 -7.5899 -2.2267 -2.6243 -5.0501 -1.0637 1.1847 -1.0975 2.7419 -1.0524 0.1742 1.8653 -0.8271 2.0728 -2.3803 6.54 -5.0462 0.9276 -1.7423 0.1774 2.7038 -7.5362 3.0047 1.7028 1.8665 3.2831 -3.2313 0.5659 -11.2282 -5.3932 3.3588 1.6234 5.0339 6.3403 -0.7931 6.9395 -4.13 0.6402 -2.284 -5.8616 -3.4491 -2.0205 4.9066 11.4283 3.0125 1.4076 -10.8372 3.3554 -3.86 -3.5834 -7.1337 -0.6764 6.8582 -1.1196 0.217 -0.7141 -2.0838 2.0157 -2.5321 -9.9882 -0.9882 -2.5645 7.7699 -3.6455 2.3915 6.0224 -0.118 -6.8943 1.4817 -1.0873 -1.6051 -3.797 -5.3596 -3.2634 -2.9741 4.0729 -0.1373 0.0683 0.2495 0.4026 4.293 0.3754 -2.706 4.6 6.288 7.3639 1.5414 0.7466 -5.4275 -3.7289 4.5071 -1.0268 3.4268 -3.6978 -2.5981 3.7572 -3.5642 4.9396 -0.2479 3.3066 -0.2678 -7.7106 -0.1987 2.5433 2.0303 2.0952 -3.265 6.8187 -1.9122 -0.5531 3.0338 3.5585 0.1565 -1.344 10.4973 6.1955 -4.2775 3.8046 1.3996 -0.445 -0.5311 0.664 0.1296 5.462 -4.3283 6.813 -4.5428 -0.3612 1.5622 1.4543 1.8642 -6.1552 -3.2393 -6.6433 -1.9855 2.5204 8.2568 -0.3071 -1.2972 1.7085
