"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "X101" "X102" "X103" "X104" "X105" "X106" "X107" "X108" "X109" "X110" "X111" "X112" "X113" "X114" "X115" "X116" "X117" "X118" "X119" "X120" "X121" "X122" "X123" "X124" "X125" "X126" "X127" "X128" "X129" "X130" "X131" "X132" "X133" "X134" "X135" "X136" "X137" "X138" "X139" "X140" "X141" "X142" "X143" "X144" "X145" "X146" "X147" "X148" "X149" "X150" "X151" "X152" "X153" "X154" "X155" "X156" "X157" "X158" "X159" "X160" "X161" "X162" "X163" "X164" "X165" "X166" "X167" "X168" "X169" "X170" "X171" "X172" "X173" "X174" "X175" "X176" "X177" "X178" "X179" "X180"
"66" -29.4329 -3.5322 5.9189 13.7792 -0.6706 -2.3699 -1.6196 9.8589 4.2349 -5.5888 3.5728 5.5691 6.7807 -3.6222 8.2384 6.9279 0.3716 -5.718 -4.4683 2.6848 -4.4526 -0.4217 -0.1919 4.1494 -0.4859 -7.1279 -1.2357 -4.3067 7.8964 0.8182 4.6712 0.5182 4.2755 4.2054 1.1146 -7.2494 5.3052 -2.592 -0.0061 -5.3002 -0.4561 2.5191 5.162 3.5569 3.5834 -1.8343 -0.884 -4.9113 -3.662 1.9204 -2.1106 2.1424 -4.5395 -1.9133 3.621 -11.8274 0.9174 -7.4161 -4.9606 -6.9148 -0.4531 0.5138 -10.3382 6.1847 5.9072 -1.8803 3.9185 -6.9803 1.9449 -11.9604 0.3324 -4.7925 5.5762 -1.5898 5.7999 -1.8793 5.2244 12.559 1.8914 6.3296 9.1878 -2.128 -0.2901 2.9712 1.884 -2.0396 4.9544 0.0885 6.4837 -8.5384 -2.5293 6.7718 5.3755 -0.3248 2.1876 -5.2631 -8.0012 -3.3308 -4.9467 -4.192 -4.64 0.1999 -9.1534 -1.0847 -1.4737 -1.2216 0.7371 2.5107 -2.2189 -0.5815 0.4836 -3.0477 6.8231 2.503 2.127 1.046 -4.9383 2.0984 2.9073 3.194 1.2872 -1.2567 1.1814 2.1485 8.454 1.6452 1.6051 -1.2603 -6.3196 -1.769 5.7792 8.0078 9.5339 -1.0404 10.2224 -1.1772 4.4758 -6.0976 1.307 3.5894 5.7964 3.6106 1.2329 -0.513 -7.9183 -3.5958 9.079 -5.0964 0.034 0.1191 7.7249 0.4475 3.1747 4.0322 8.6919 -0.07 5.5526 0.0257 -1.6896 -3.076 0.1569 -8.1587 1.8975 5.7778 3.0848 -3.7556 1.8982 5.5701 -2.7113 9.3882 3.8025 2.3379 -1.2329 -1.291 -2.6969 4.2528 0.8029 6.2406 2.9214 1.836 7.4557
"67" -39.7611 1.0666 -2.1142 -2.0584 1.4687 2.4845 4.0072 1.3722 3.1716 -2.6081 -0.3291 5.2843 -3.4111 6.3639 -0.4694 -0.4468 -1.1609 -4.6403 -2.958 -6.2712 1.8045 -0.6716 -14.0004 0.6706 -1.5989 7.9834 -2.7496 1.3525 2.4411 4.4122 4.3976 -7.122 -1.3166 -8.1212 1.2429 1.4943 6.8756 3.6585 0.2439 2.3679 -5.1386 8.0361 0.3217 -0.9253 2.2145 -1.6585 8.3628 -8.4086 2.3553 5.9791 -1.2801 3.8631 0.828 6.2448 -0.5871 -2.7145 -7.4199 3.5672 1.7533 6.1506 -7.0947 1.3599 0.6171 2.89 1.4071 -5.8676 3.6457 3.1063 1.833 -1.6913 -7.6075 1.7874 -8.317 -5.3888 3.1027 1.0198 4.3979 -2.7921 2.45 1.536 -0.6321 3.3804 -4.693 -7.6301 -1.6039 -0.0621 0.7955 -1.0951 1.0417 -3.099 4.0306 -0.6017 2.5803 1.9721 1.8504 0.1096 -2.7452 0.62 1.9998 -1.5507 -3.8894 -0.9001 3.6151 -3.5955 6.5197 -0.2943 2.4728 2.0872 2.4805 -1.779 6.3577 0.8296 -1.0691 -1.096 -1.2323 -6.1466 -8.2862 2.6709 2.9003 4.688 -1.0922 2.1888 -0.3787 -2.3492 -6.1239 -6.3631 -7.2302 1.6135 8.1742 6.266 -1.2724 6.6021 -2.0812 -0.4296 7.0558 -3.6042 -1.4004 -2.4883 -3.5604 -7.2961 3.0507 6.8383 0.4353 -3.6388 3.4227 7.0506 2.7855 1.0487 8.8166 1.811 5.0205 -6.3062 -4.2459 -11.1777 6.1555 -3.5991 -11.358 12.6486 -4.2069 -8.381 -0.56 2.9629 4.5223 2.5849 -2.0212 -0.2763 -0.4718 1.6877 -7.5038 -2.4789 12.8357 0.9165 3.9959 -0.1407 -7.1499 0.7305 2.7406 1.4115 -5.2736 9.7938 -1.3571
"68" 37.3697 0.9872 -3.4474 5.064 4.7014 -4.7385 -8.1228 -3.5097 -1.2825 -4.8035 2.9021 3.4751 -2.1605 -1.3756 2.1673 -0.5607 1.0542 2.7974 1.7358 3.2486 -9.7357 2.0018 -5.7642 0.7071 1.8742 -3.6317 -0.7802 -2.7122 -4.476 -3.3698 3.1701 -0.1506 7.548 1.7711 -1.0205 1.7439 0.2638 1.5657 0.0743 -0.8993 5.0416 -0.1031 -1.1785 -0.1696 11.7872 -5.098 -5.2503 -2.3732 7.8487 2.28 3.7633 6.4475 -8.9231 -2.6476 -6.4493 -5.7324 4.6823 3.9738 -4.3418 -4.6947 3.847 3.2482 -2.4238 -2.3749 1.2685 -6.0959 2.8263 -4.2492 2.5039 -3.1695 6.3191 -4.4095 -7.0269 -1.2112 5.7292 0.3558 -3.4873 -11.9757 -1.0307 5.4432 1.9569 10.3833 6.0968 7.1096 -5.2548 -1.9866 -0.1376 -1.084 -1.59 -3.0555 -4.1612 -9.3038 1.8473 6.4114 -2.7048 2.1741 -4.0642 0.9161 5.043 3.2463 3.1888 7.3447 2.374 1.732 2.3716 7.6499 -3.8768 1.0552 6.8807 -0.652 0.7854 -3.2505 -0.1026 -4.2111 0.923 3.9745 -5.1198 -0.9636 3.6896 4.1381 -0.4805 -0.8935 0.9685 2.2677 1.9341 4.1334 3.7576 -1.4135 5.7534 -2.0831 -1.4553 8.1129 -4.5185 -0.4554 1.3931 -0.8484 -2.6847 2.1837 4.3031 -3.3905 7.4761 5.4171 2.5013 5.4486 7.5745 -5.7422 -3.5133 3.1076 2.1676 -3.4633 1.9363 -5.0728 3.7864 2.7211 -1.7276 1.7722 -0.9194 -0.6447 -0.6093 16.7554 1.8629 -1.7009 3.8973 -2.211 -3.0838 -0.067 0.0656 -2.9363 0.3918 5.5472 2.4409 1.321 -1.814 0.4082 8.1165 -2.0362 0.3837 3.7685 1.8988 1.3608 4.9886
"69" -7.1335 -2.7414 0.6077 -7.0071 0.5943 -5.9001 1.9259 0.104 1.6145 1.8355 -3.0864 0.6801 -6.687 1.7081 1.3891 4.7067 -0.3115 8.4025 0.5951 3.236 5.4702 -5.1503 -4.814 2.8207 -1.0991 -11.129 -2.0783 -0.3043 -5.4085 3.7622 3.3859 8.3918 -4.5255 -8.2828 -4.3498 8.2999 4.4001 -4.2402 1.5809 0.5766 2.2431 -3.9724 -2.3711 6.1085 3.5941 7.1754 -5.2943 1.2589 1.1443 3.4439 0.8265 4.7418 2.3832 -0.2789 7.1598 1.1241 1.6944 -5.2544 -1.0979 -2.3426 -3.8517 -7.016 6.5618 -3.0453 -2.0578 3.749 2.6595 4.8133 1.6957 2.3039 -4.7862 -4.5281 -0.6144 -5.6373 -6.3919 -0.1974 0.8112 3.2048 1.9761 15.7347 5.2045 -0.5443 -2.0099 -0.095 -2.8083 8.0888 -4.6671 -6.724 8.9451 2.0027 5.2566 -6.5775 -1.3918 5.6133 -2.6839 7.5824 -1.807 9.0767 -3.7412 0.3567 -6.0124 -1.5091 6.0297 -2.6752 -10.4973 6.8915 4.5972 2.4682 3.3236 4.7394 -0.8792 -5.8753 -0.1059 -3.2391 1.3951 0.2008 1.2974 7.6351 -1.4793 -5.5443 -3.7651 -7.3263 0.2878 -10.9179 -1.8749 2.2249 2.8686 -7.8103 -8.5265 -2.664 -2.4066 -6.7121 -5.4363 2.6046 -8.7336 -2.3474 -2.2024 -1.6953 4.0807 -4.9083 4.8633 4.9095 4.1507 0.1349 -6.0653 -1.4802 -5.6237 8.3433 -5.549 -5.7259 7.0992 -3.5208 -7.7435 -1.6961 -10.6572 2.2817 -0.2675 -7.83 -6.0095 -2.304 -0.9134 -2.5135 -6.904 -1.4446 5.2768 -0.9124 -4.1183 4.2072 -3.2998 6.8305 -1.8235 8.1818 3.0993 4.9531 -5.4828 -8.7432 0.2117 -5.5363 1.9883 -6.5814 -1.0539
"70" 71.5807 -3.2394 -7.0881 -2.2005 1.762 7.5317 1.4119 1.1912 -1.3906 9.1451 -8.9807 2.3082 0.4832 -0.5228 -2.0785 -7.2403 4.1444 -1.7561 2.3447 -6.5964 8.4398 6.8457 -3.8378 0.2105 4.0719 0.8713 5.7499 -1.5227 5.0595 -0.8593 -0.7318 3.8926 -0.7838 7.1666 -8.5908 5.0691 2.6059 -9.2399 1.5583 -4.1228 -4.8621 -0.0677 -2.3328 -13.7873 -2.104 5.2716 -1.9742 -5.0274 -2.9106 -4.1391 3.4573 1.7911 0.3539 4.5625 -5.8699 -1.5089 -5.5179 5.0337 3.9794 1.9534 7.8553 5.757 -8.1015 6.6072 4.768 -1.4489 2.3666 1.7204 4.801 3.3319 -4.0754 -3.6087 -5.3596 5.4915 -2.8928 -0.7901 -5.7237 -5.5133 2.232 -3.936 1.0124 4.1456 0.0503 2.1101 -9.2239 -3.8078 9.0256 4.6334 1.6209 2.461 0.81 -0.7499 1.7335 -10.3754 4.2602 4.5339 -1.8624 -2.5552 2.1612 -6.5789 2.5721 2.3883 -2.9285 -1.9971 0.2785 0.6351 3.3036 -2.1363 0.2093 -5.9254 -2.4474 -4.886 -2.1034 -7.8737 -4.1775 -5.6255 -2.9361 1.9584 -2.6802 -4.1441 3.5004 5.7733 2.3789 -1.4911 10.3822 -6.8756 -5.2885 5.5266 -9.0734 6.2983 3.439 3.1435 -5.0916 11.7663 -4.3412 2.8447 2.499 1.0212 0.8442 7.0712 1.1862 0.9037 4.954 3.0258 -0.8465 -4.3623 -3.005 -1.0168 13.1661 -0.8808 2.3967 7.1071 -0.2644 1.2051 1.5166 -0.2231 3.92 6.3997 0.3508 4.9685 2.5294 -4.1091 -0.9637 -0.4925 0.9869 2.9748 2.3477 -6.6096 -4.9108 -8.4269 -2.936 1.8426 -0.3826 0.7108 -0.2496 -7.6971 -3.5858 8.0575 -5.0218 1.213 -6.7358
"71" 3.5177 -5.0365 3.3012 -2.544 -4.7851 -0.0221 2.7436 -7.9341 -7.5292 -0.047 5.4392 3.6718 -1.6926 -5.1727 8.8939 -0.8502 -0.8542 5.9044 -2.5999 2.4959 0.7042 -1.83 -3.1032 -2.3493 -0.1101 -9.2713 -1.6171 -4.8581 -6.482 -5.1645 2.7561 4.4076 2.1653 0.8694 -5.6042 -0.927 -5.8855 1.3692 3.6219 3.2662 -0.242 1.0101 -6.2155 -0.9949 3.9171 -0.7161 11.5298 -1.1982 -0.284 2.3997 2.9532 2.5265 1.615 6.9545 2.9723 2.4728 2.6877 -0.7399 -0.4193 1.9243 -3.421 -6.6305 6.8881 -3.9453 -6.065 -0.9848 7.357 4.3819 -4.4109 1.277 -2.5885 -5.5275 -11.0561 -0.0217 4.7259 -1.8217 -1.36 -3.6375 2.9361 1.8757 -6.166 2.2072 4.3921 -2.1628 -7.6726 -6.6904 2.2143 -1.4272 6.075 4.5173 -0.5858 7.8553 13.1714 7.1927 -1.0533 -1.163 1.3289 -0.843 1.0357 -5.1365 3.1982 -9.7086 1.8337 -4.6436 0.2736 -0.8079 11.0627 2.5348 -4.3093 -6.0929 -2.5408 -7.992 -6.7296 5.7968 -0.7829 0.4036 0.3886 2.9974 0.4516 -2.3434 0.6893 -3.5482 -0.3703 -3.8404 -1.0264 3.188 2.13 0.8094 -5.8749 -4.1649 1.7268 -6.4098 6.7082 -6.7283 0.3802 0.1386 2.8653 2.285 1.4369 -2.2633 -0.7239 -1.2314 -7.8925 5.7873 -3.9096 -13.7724 0.8885 -3.5098 7.2227 -5.4985 14.7124 0.885 -5.4368 -0.4382 9.6474 3.6882 1.9364 -6.6659 -7.5414 1.8936 0.4484 1.3823 -1.5473 3.9085 -5.2371 -4.0448 -3.6458 1.9438 7.0662 0.8127 -8.3062 -7.8064 1.0719 -3.0368 -4.4558 4.9865 1.2324 -0.8716 1.6102 1.2742 -4.8731
"72" 28.9873 2.181 2.0759 -5.6537 -3.2554 -2.2829 4.1879 -1.0964 4.0068 3.8119 -0.8234 -1.0401 -1.8331 3.9004 -1.2231 -0.5678 -4.2062 -11.4898 5.3723 -1.5566 5.9741 -3.1419 1.1692 1.2504 -4.9861 -6.6888 -0.5437 -6.189 -2.1557 -0.111 1.5289 1.3479 -2.5403 4.9171 5.625 -4.9381 0.2953 -0.4062 1.5847 5.6341 2.2659 -0.7378 0.3763 7.1503 6.7138 -1.1795 -1.4413 -1.2439 -2.3758 0.1391 -9.8593 1.5976 1.185 -0.4288 -1.0477 4.0138 -2.0427 -9.523 2.7213 -6.4204 -0.9219 -11.2428 6.8185 -0.9401 6.0048 -10.2022 -4.2718 3.6066 -0.941 -7.9768 9.1006 -0.8827 5.5858 -1.4313 0.5733 -0.4306 1.2257 1.4606 4.256 2.9917 -4.0754 6.39 -1.5742 2.3728 2.5707 -1.9855 2.9392 4.06 0.5152 -2.1908 -3.9375 -2.7244 -0.5034 1.7464 -7.053 2.2232 0.5939 -1.7058 -4.2213 -3.6531 7.8863 -2.0478 -0.5749 5.2787 5.8281 -1.4807 0.4892 5.5549 -3.0073 1.2192 -0.5821 0.0948 0.521 4.0256 2.0537 -0.6963 -2.189 0.3506 -3.7601 -1.8569 3.0998 -2.3201 -4.8498 0.3545 -5.5964 -2.0469 -1.2145 1.9287 11.2576 7.2656 -0.4907 2.1923 5.2722 -5.2573 -2.8278 5.2534 3.8279 -8.6702 0.996 -2.9114 -5.122 3.6402 5.6118 -6.8906 0.9399 -0.5925 -2.5784 2.2776 6.9769 3.1789 -5.3489 1.5804 1.1885 7.8677 4.2597 0.4851 1.7329 -10.1573 -0.2334 0.1999 -5.2363 8.1757 -1.5747 2.0914 0.6125 -1.0135 -1.4395 0.1355 6.0831 -3.8222 -2.8994 6.4045 5.751 -5.9307 1.6964 2.2241 -2.2687 2.4184 5.2409 1.4847 -1.6507
"73" -24.1603 -0.201 5.2389 6.6091 2.5092 1.6625 0.6288 3.5128 -1.958 -1.0897 3.5959 -6.6074 -2.4137 3.2757 -8.2793 0.2284 3.8867 -1.2574 -8.0105 0.6629 -3.3798 8.0739 -0.1432 -2.3039 3.0503 -6.5244 -2.3837 -0.273 -0.9824 1.4146 0.0108 2.2683 4.3452 3.2925 -0.6773 0.0128 7.1742 -3.1785 1.3566 8.5712 1.025 4.5507 -6.3015 -0.2692 -2.6509 3.685 -3.0807 3.8438 -9.3574 -0.511 4.5627 2.548 -2.7726 -7.1906 5.8574 8.9198 -0.3029 -1.431 -8.5362 6.5375 -11.8367 4.3665 -3.2877 -0.468 -3.113 1.0688 -7.8481 -1.8186 -0.9012 7.5973 1.2631 4.6962 -4.139 -4.1511 -4.8028 3.0128 -4.2142 1.8134 -4.8717 0.0195 -5.0685 -0.1416 -3.6349 3.7202 1.6997 -5.1029 0.5646 -2.4346 -3.1378 1.3224 0.7143 -0.7536 7.5428 3.4408 4.7475 0.1121 3.7191 -2.2882 -4.6963 -0.2628 -0.2529 -0.3694 -4.5035 -0.3751 -1.0618 -1.6945 -0.3779 3.2513 0.0994 -6.8903 -1.064 -3.7998 -3.5058 -0.206 3.173 1.2737 -9.0456 -1.3555 -3.2808 -0.3916 -1.8207 3.4835 3.8841 6.6938 6.2697 -0.2365 0.7754 -2.0897 -4.8072 0.991 -3.9251 6.6698 -1.2963 -4.5201 2.945 1.9516 0.6163 0.2806 -1.3641 -1.2652 1.0626 -8.8474 2.4276 -2.7306 -5.0123 0.3726 0.3873 0.2415 1.8292 -7.2964 5.7876 -1.948 3.1409 1.0458 7.9395 4.5545 1.529 8.8491 0.234 -1.7958 2.9954 3.9713 0.367 -3.2039 1.7384 -9.0667 -0.3026 4.1922 3.7484 -3.2471 3.9281 -10.2976 3.2219 2.613 -2.4406 -1.2866 5.7137 5.3614 -5.2656 10.1318 -5.0294
"74" -34.5592 -4.5746 -5.4868 2.9913 -4.2697 -6.4795 3.5242 1.6459 -4.0724 -2.4147 8.4214 -1.6083 2.6958 -9.9938 4.2619 -7.1922 -0.0729 4.0687 -0.9861 -0.3483 -0.8922 -1.9647 1.8539 -1.6384 0.5796 5.1406 3.0424 -1.4053 4.3234 6.5533 0.8022 -2.397 -3.687 1.4829 0.1494 3.5171 8.4179 -3.1454 6.927 5.0653 -4.0782 0.0928 1.3668 4.8358 -2.3833 7.6575 3.2188 -0.9743 4.4326 1.9713 -6.815 2.1164 -3.4647 -3.7787 -0.1588 -4.5879 -0.836 2.9669 9.1731 -2.5927 -7.4034 -2.4358 -9.5603 -0.1209 -6.3699 -4.4977 3.3955 -1.2889 7.6416 2.8133 0.0226 0.4385 3.3528 1.3926 2.7694 -1.7945 -6.1808 1.0047 4.7613 -3.0029 -4.3303 2.0314 -1.4666 2.3679 1.8813 7.2223 -2.4867 3.7203 7.4021 0.5197 -6.1375 3.9345 1.5819 -0.0634 -4.9844 -1.9355 4.92 -1.0251 -4.4132 -2.8214 -3.923 6.4485 0.7605 -5.9295 0.2293 -3.2351 -1.9859 -10.5928 -3.3161 -1.7625 -1.061 -3.3973 -2.3419 2.6756 6.6538 -3.8879 -8.9957 6.2316 -8.6894 -5.1009 6.6029 -0.5886 0.8432 1.7732 5.6036 0.4369 -1.5982 0.3457 4.4037 2.0626 -3.8251 -3.7046 2.412 -1.3478 3.5035 -6.8992 5.9348 2.022 -1.8041 -4.5667 0.483 0.626 -6.5731 1.8434 5.6319 2.7143 0.0659 3.8866 -3.9637 2.268 3.748 -1.281 -0.7631 2.0222 0.5604 5.069 -6.5922 0.2148 -11.7404 7.7256 1.8024 -0.7668 1.0405 -5.9103 -1.7168 -0.4965 2.9225 0.944 1.3331 4.711 4.8389 0.6562 -0.8226 5.3541 -4.7803 -1.4578 -1.0542 -6.5254 4.8361 3.2546 2.4145
"75" 10.3262 -0.7834 3.5816 3.3051 8.7557 -4.4187 -2.8552 1.863 2.8212 0.2294 5.187 -0.6613 -2.4562 0.5819 2.4513 -9.0163 0.3139 -0.7062 -0.8718 -6.0628 3.59 -3.5501 6.6586 11.1122 0.9672 -6.3745 1.7924 -2.8665 -5.9312 -2.8595 -5.9703 2.5207 4.4147 -2.2094 7.2611 1.166 0.6153 -3.4729 3.2185 1.5996 -5.2334 -0.3981 0.0123 -4.562 5.1707 1.6762 6.9126 -0.7998 -12.6701 4.9899 -1.8245 -4.243 -0.2946 1.8152 1.0956 5.6871 -5.1307 9.5498 -1.2615 3.2647 -8.3528 3.9933 -2.6773 -2.99 6.482 -3.0102 2.9345 1.2559 -7.8556 1.2903 -1.8362 -0.8891 2.1432 2.8389 1.9085 -6.0134 1.6083 10.9476 5.9138 -0.8482 8.2657 0.5324 4.354 -5.0149 3.332 3.0152 5.753 3.3634 -5.2788 -0.2575 5.5805 -0.2138 -3.5117 0.4145 3.0225 -9.0174 -6.9381 -8.6711 5.9381 9.1929 -3.2523 -5.8304 11.6756 -8.2168 -1.1352 3.3001 -0.2276 -5.7101 5.1562 -0.8698 3.9922 1.1854 6.6283 0.2316 5.8241 -0.2328 -6.2341 -8.1697 -7.9867 -2.1702 -3.0395 -5.8993 -0.0115 -3.9235 3.7564 -5.3453 -5.8207 2.9739 -2.9477 -0.7742 2.6794 -9.7141 5.286 -2.7428 4.5839 2.1805 -7.641 -6.6945 1.3946 6.18 3.4843 -5.869 5.6904 -1.7822 3.5657 3.0348 3.4251 -2.0422 0.8764 -1.4385 4.1746 2.2107 0.6393 8.5161 3.4233 4.2254 0.5615 -0.6318 8.9529 -2.3424 0.6958 3.1528 -0.7803 1.9256 3.9879 0.4643 1.7041 1.8882 0.1148 -8.4472 -1.5319 1.4725 -4.3431 9.8507 1.0461 -3.24 -4.7733 2.2237 4.731 0.2774 7.753
"76" 21.373 -5.3302 1.1018 1.2155 0.3037 -3.3359 -11.6679 -5.4825 -1.2318 -6.8549 -5.8735 -4.3726 -4.0822 -6.5767 -9.3327 -5.1851 0.2028 3.1787 1.3823 1.8544 0.1757 5.722 6.3822 -4.6106 -0.0961 -5.8909 2.9937 6.6489 0.5805 -1.7928 2.6706 -2.8363 6.5525 10.3101 -4.7831 -5.3913 -11.5138 5.427 3.1944 2.0852 5.871 -2.3839 4.6548 9.6439 -1.8111 -1.3446 -5.9635 -2.7373 3.9843 1.2638 11.1881 5.9606 -3.6817 -2.3162 -1.5636 1.1668 2.0345 -0.3707 -2.5641 6.0318 -4.2255 -4.5107 6.6459 7.687 -0.4012 -3.0585 1.1166 2.1078 2.3544 -2.8737 5.8665 -2.6578 7.6765 -2.1527 3.0099 -5.6641 7.8632 1.703 -2.4599 -12.5507 -1.7369 2.5331 -0.2316 -0.8822 2.713 2.3251 -3.1093 1.1858 4.3469 -0.9807 11.155 -1.267 -1.2602 3.9538 -6.2558 -2.0842 -5.7272 -4.8302 -8.6344 -1.8877 3.7504 0.3995 4.7985 -3.3964 2.5987 -4.5824 5.2096 2.9738 10.9097 1.155 -0.3087 1.8076 0.3047 -4.8906 -1.2835 -0.9699 -3.7163 -1.8923 -3.4719 -2.3025 -0.4071 4.7392 -0.3955 6.7939 4.8897 1.3696 2.7013 7.4818 -4.4328 -1.9049 3.2406 -0.5981 1.4223 0.1831 5.1506 -3.0777 2.6328 -4.6774 -2.8679 -5.3478 8.6908 1.5626 -10.1136 -3.9409 0.955 -7.6362 6.1895 1.1191 8.9025 2.0949 1.9884 1.4574 -1.1163 -4.0674 -8.8616 1.6901 -0.4157 0.2333 2.1056 0.0826 -0.8023 1.3603 0.113 2.724 -3.3771 -3.4937 5.5442 1.7804 1.0549 -3.3418 6.398 -1.1334 2.6762 2.2712 3.6813 3.2554 -1.7861 3.9074 -11.8304 9.2992 0.0755
"77" -26.9575 -3.9227 2.1869 5.4678 5.5066 -9.8561 5.4658 0.2904 -11.4581 0.7113 1.7031 -6.2905 4.3144 4.746 2.7055 0.6563 5.9442 -2.9813 2.8478 -3.607 -5.7545 2.0669 7.0597 -5.3707 5.3755 -9.1292 8.5702 -8.9554 -4.0169 0.7813 7.1967 3.4694 -3.7796 4.2356 5.7721 -4.0705 2.9595 4.4876 4.7233 0.291 -0.7961 -0.4101 1.7244 -1.7042 -1.0743 -0.5368 -2.8332 -7.0115 -1.6543 -6.8089 -1.2833 -2.8246 2.6097 8.2502 -2.9372 -0.3903 -4.7231 7.1568 -2.2956 4.1697 5.5059 -2.929 7.302 -6.0848 2.7996 -1.8771 -6.1066 2.9245 -0.786 -1.2229 4.8237 -0.9895 2.2377 3.052 -3.8241 -1.2655 3.8228 6.0357 -3.9477 -3.2695 -1.5177 -3.1211 1.5127 2.0829 2.4968 4.5697 1.3464 -3.4812 -9.3349 4.6626 -2.8144 -0.3428 1.2465 -5.9803 0.1154 2.6523 2.9633 1.4587 2.0974 0.0982 -0.492 -1.7357 2.4164 -4.1938 -3.502 4.7266 -0.6208 2.9247 4.79 -2.8842 -7.6167 4.9047 -5.9996 -1.5881 -5.6452 -9.7534 -0.4199 0.1284 -2.756 -0.7016 3.2419 3.7996 6.7962 4.7004 -1.3136 -3.9621 -4.3928 -6.3864 -6.9185 -3.0954 15.8695 -1.5576 -2.3645 4.2924 -0.0808 -2.8401 3.4959 2.5375 -1.7013 -2.7533 -0.2372 -3.4172 3.2087 -5.6579 2.4861 4.1556 1.2824 0.8274 2.092 0.4798 -5.5043 1.5894 1.4734 -4.1021 0.8317 -2.9457 5.6195 -1.883 -3.4837 1.6156 6.3912 1.5698 -0.0192 3.2498 2.0652 -5.2899 -3.1472 10.1338 2.5927 3.0692 -8.6677 -4.7172 2.5792 -2.6787 -0.2947 -3.6251 -6.8813 -3.7516 -1.2073 -2.9807 -1.5684
"78" 24.5567 1.467 1.312 4.0521 -0.8684 5.6742 1.6392 6.2002 -2.4307 -4.3124 -4.3141 -4.7538 -1.6936 -4.2162 -5.1607 -1.6776 0.1426 0.9024 5.6408 3.8617 -0.7948 2.0013 -0.2934 4.018 0.5283 -6.6412 4.6061 -4.182 1.5354 2.051 4.9261 -1.903 1.3191 1.8495 3.4155 1.1243 7.0831 5.6833 2.6707 2.7941 -1.4505 4.107 -5.7745 3.19 -2.9951 2.9047 -9.5592 4.0224 -5.4063 -5.691 -1.4512 1.3506 -0.9537 8.1774 -2.8763 -4.6 4.5317 -5.2006 -2.8153 4.6045 -1.1376 -3.6816 4.7028 1.151 6.1942 0.0283 -4.0869 3.6626 -7.4925 4.0633 -6.6367 -3.3907 -0.7838 -4.2953 7.3376 -1.5654 1.2324 2.7995 3.0976 -4.9028 1.2443 0.8671 3.0325 -9.1675 1.6607 -1.3415 4.5863 -1.5008 -3.8043 0.1132 0.4026 -1.5823 -0.6897 -4.0628 -1.134 3.682 -0.4997 -7.9823 0.5736 1.5989 6.5178 3.9251 -4.4847 1.5747 5.5548 3.9249 -2.493 -10.7464 1.7294 -7.1629 4.8477 0.8799 -3.7514 3.2861 1.1976 2.9851 -8.6945 -2.7726 -5.2407 1.7498 -8.7579 7.9067 0.1329 7.8481 -7.6058 4.0354 4.2226 3.2943 -3.3601 -7.5853 -1.1813 -1.9483 -4.2923 3.9994 1.5609 -3.4622 -2.5446 -4.2332 -1.9047 -0.0144 -7.0703 3.4607 1.0125 0.428 2.661 -4.7562 0.0251 -4.0587 5.5696 4.7526 9.9102 2.1401 -7.0208 -8.5771 5.1503 -1.3897 -0.7074 -2.6375 8.1999 -4.127 0.4131 -5.7824 -1.0756 3.9322 -7.4653 1.2845 3.848 -9.4753 -1.3451 -2.1722 -0.3092 -0.4955 1.9654 -1.2922 -2.6047 4.1652 0.2532 -4.7486 0.6006 4.5247 6.6665
